x,N
4.347826086956521863e+02,8.918000000000000000e+03
1.304347826086956502e+03,3.210138462221571826e+05
2.173913043478260988e+03,6.100000554886794416e+05
3.043478260869565020e+03,8.790285140881133266e+05
3.913043478260869961e+03,1.128856713609608123e+06
4.782608695652173992e+03,1.357265538507169578e+06
5.652173913043478024e+03,1.558428220627903240e+06
6.521739130434782965e+03,1.724067434091895120e+06
7.391304347826086996e+03,1.847939479585975409e+06
8.260869565217391937e+03,1.930947710667490028e+06
9.130434782608695969e+03,1.981196337338668527e+06
1.000000000000000000e+04,2.009203365481378743e+06
1.086956521739130403e+04,2.023762050593946828e+06
1.173913043478260806e+04,2.030767136964183301e+06
1.260869565217391391e+04,2.033739462179230293e+06
1.347826086956521794e+04,2.034664382419132860e+06
1.434782608695652198e+04,2.034631634645781480e+06
1.521739130434782601e+04,2.034231802394843660e+06
1.608695652173913186e+04,2.033782159121092176e+06
1.695652173913043589e+04,2.033450999286728911e+06
1.782608695652173992e+04,2.033325337347253226e+06
1.869565217391304395e+04,2.033447774301451631e+06
1.956521739130434798e+04,2.033836677260994911e+06
2.043478260869565202e+04,2.034497300639676163e+06
2.130434782608695605e+04,2.035427954614511458e+06
2.217391304347826008e+04,2.036623441643090220e+06
2.304347826086956775e+04,2.038076972445263527e+06
2.391304347826087178e+04,2.039781228791990550e+06
2.478260869565217581e+04,2.041728944471303141e+06
2.565217391304347984e+04,2.043913213113703066e+06
2.652173913043478387e+04,2.046327641177989775e+06
2.739130434782608791e+04,2.048966413663296727e+06
2.826086956521739194e+04,2.051824311353576370e+06
2.913043478260869597e+04,2.054896701952752657e+06
3.000000000000000000e+04,2.058179517989199376e+06
3.086956521739130403e+04,2.061669228870057734e+06
3.173913043478260806e+04,2.065362811263431562e+06
3.260869565217391209e+04,2.069257720117158024e+06
3.347826086956521613e+04,2.073351861533678370e+06
3.434782608695652743e+04,2.077643568089599954e+06
3.521739130434782419e+04,2.082131576828504214e+06
3.608695652173913550e+04,2.086815009955006419e+06
3.695652173913043225e+04,2.091693358152138069e+06
3.782608695652174356e+04,2.096766466393350624e+06
3.869565217391304031e+04,2.102034522101858165e+06
3.956521739130435162e+04,2.107498045509659220e+06
4.043478260869564838e+04,2.113157882078266237e+06
4.130434782608695969e+04,2.119015196858066600e+06
4.217391304347825644e+04,2.125071470680451021e+06
4.304347826086956775e+04,2.131328498094899580e+06
4.391304347826086450e+04,2.137788386981216725e+06
4.478260869565217581e+04,2.144453559784583282e+06
4.565217391304347257e+04,2.151326756338055711e+06
4.652173913043478387e+04,2.158411038253452163e+06
4.739130434782609518e+04,2.165709794877395499e+06
4.826086956521739194e+04,2.173226750824786257e+06
4.913043478260870324e+04,2.180965975117372349e+06
5.000000000000000000e+04,2.188931891970403492e+06
5.086956521739131131e+04,2.197129293286111671e+06
5.173913043478260806e+04,2.205563352928837296e+06
5.260869565217391937e+04,2.214239642873527016e+06
5.347826086956521613e+04,2.223164151337170973e+06
5.434782608695652743e+04,2.232343303021752741e+06
5.521739130434782419e+04,2.241783981617940124e+06
5.608695652173913550e+04,2.251493554741078522e+06
5.695652173913043225e+04,2.261479901495611295e+06
5.782608695652174356e+04,2.271751442891171668e+06
5.869565217391304031e+04,2.282317175363605376e+06
5.956521739130435162e+04,2.293186707687701564e+06
6.043478260869564838e+04,2.304370301605813671e+06
6.130434782608695969e+04,2.315878916538592894e+06
6.217391304347825644e+04,2.327724258791394997e+06
6.304347826086956775e+04,2.339918835723133758e+06
6.391304347826086450e+04,2.352476015404694248e+06
6.478260869565217581e+04,2.365410092362192925e+06
6.565217391304348712e+04,2.378736360077524092e+06
6.652173913043478387e+04,2.392471191006359179e+06
6.739130434782608063e+04,2.406632124973000959e+06
6.826086956521739194e+04,2.421237966914251912e+06
6.913043478260870324e+04,2.436308895072249230e+06
7.000000000000000000e+04,2.451866580880972557e+06
7.086956521739129676e+04,2.467934321954691317e+06
7.173913043478260806e+04,2.484537189771238249e+06
7.260869565217391937e+04,2.501702193850080017e+06
7.347826086956521613e+04,2.519458464456478134e+06
7.434782608695651288e+04,2.537837456119293813e+06
7.521739130434783874e+04,2.556873174530604854e+06
7.608695652173913550e+04,2.576602429697705433e+06
7.695652173913043225e+04,2.597065118536147755e+06
7.782608695652174356e+04,2.618304540415027644e+06
7.869565217391305487e+04,2.640367749472436961e+06
7.956521739130435162e+04,2.663305947777530178e+06
8.043478260869564838e+04,2.687174923573005479e+06
8.130434782608695969e+04,2.712035538804997224e+06
8.217391304347827099e+04,2.737954269807135221e+06
8.304347826086956775e+04,2.765003804151967634e+06
8.391304347826086450e+04,2.793263695008371491e+06
8.478260869565217581e+04,2.822821071376224514e+06
8.565217391304348712e+04,2.853771397584847640e+06
8.652173913043478387e+04,2.886219267328721005e+06
8.739130434782608063e+04,2.920279204565558583e+06
8.826086956521739194e+04,2.956076423192980234e+06
8.913043478260870324e+04,2.993747465508861933e+06
9.000000000000000000e+04,3.033440589821185451e+06
9.086956521739129676e+04,3.075315700627141166e+06
9.173913043478260806e+04,3.119543495842649136e+06
9.260869565217391937e+04,3.166303322293663397e+06
9.347826086956521613e+04,3.215778949597583618e+06
9.434782608695652743e+04,3.268151044813196640e+06
9.521739130434783874e+04,3.323584487982728053e+06
9.608695652173913550e+04,3.382207726576495916e+06
9.695652173913043225e+04,3.444080040708769578e+06
9.782608695652174356e+04,3.509140863058520947e+06
9.869565217391305487e+04,3.577133391257748008e+06
9.956521739130435162e+04,3.647493505256775767e+06
