x,N
4.275000000000000000e+04,0.000000000000000000e+00
4.325000000000000000e+04,1.196477066544010071e+06
4.375000000000000000e+04,0.000000000000000000e+00
4.425000000000000000e+04,1.190783833501962014e+06
4.475000000000000000e+04,0.000000000000000000e+00
4.525000000000000000e+04,1.185226447161784861e+06
4.575000000000000000e+04,0.000000000000000000e+00
4.625000000000000000e+04,1.179794161599955289e+06
4.675000000000000000e+04,0.000000000000000000e+00
4.725000000000000000e+04,1.174476220922533888e+06
4.775000000000000000e+04,0.000000000000000000e+00
4.825000000000000000e+04,1.169262397912678076e+06
4.875000000000000000e+04,0.000000000000000000e+00
4.925000000000000000e+04,1.164143271927619586e+06
4.975000000000000000e+04,0.000000000000000000e+00
5.025000000000000000e+04,1.159110252804834861e+06
5.075000000000000000e+04,0.000000000000000000e+00
5.125000000000000000e+04,1.154155566063874168e+06
5.175000000000000000e+04,0.000000000000000000e+00
5.225000000000000000e+04,1.149272251441972563e+06
5.275000000000000000e+04,0.000000000000000000e+00
5.325000000000000000e+04,1.144454177049800754e+06
5.375000000000000000e+04,0.000000000000000000e+00
5.425000000000000000e+04,1.139696243993764976e+06
5.475000000000000000e+04,0.000000000000000000e+00
5.525000000000000000e+04,1.134994539796602214e+06
5.575000000000000000e+04,0.000000000000000000e+00
5.625000000000000000e+04,1.130345191624868428e+06
5.675000000000000000e+04,0.000000000000000000e+00
5.725000000000000000e+04,1.125744577619469492e+06
5.775000000000000000e+04,0.000000000000000000e+00
5.825000000000000000e+04,1.121189581873376155e+06
5.875000000000000000e+04,0.000000000000000000e+00
5.925000000000000000e+04,1.116677633883465314e+06
5.975000000000000000e+04,0.000000000000000000e+00
6.025000000000000000e+04,1.112206732851186767e+06
6.075000000000000000e+04,0.000000000000000000e+00
6.125000000000000000e+04,1.107775466159295291e+06
6.175000000000000000e+04,0.000000000000000000e+00
6.225000000000000000e+04,1.103383014189466368e+06
6.275000000000000000e+04,0.000000000000000000e+00
6.325000000000000000e+04,1.099029175480346195e+06
6.375000000000000000e+04,0.000000000000000000e+00
6.425000000000000000e+04,1.094714411912214477e+06
6.475000000000000000e+04,0.000000000000000000e+00
6.525000000000000000e+04,1.090440130872283597e+06
6.575000000000000000e+04,0.000000000000000000e+00
6.625000000000000000e+04,1.086208150649579940e+06
6.675000000000000000e+04,0.000000000000000000e+00
6.725000000000000000e+04,1.082020891225783154e+06
6.775000000000000000e+04,0.000000000000000000e+00
6.825000000000000000e+04,1.077881505375957116e+06
6.875000000000000000e+04,0.000000000000000000e+00
6.925000000000000000e+04,1.073793964915255317e+06
6.975000000000000000e+04,0.000000000000000000e+00
