x,N
4.347826086956521863e+02,8.918000000000000000e+03
1.304347826086956502e+03,3.247430302085102303e+05
2.173913043478260988e+03,6.179184177235681564e+05
3.043478260869565020e+03,8.927137883805171587e+05
3.913043478260869961e+03,1.152204579816077836e+06
4.782608695652173992e+03,1.398692391402474837e+06
5.652173913043478024e+03,1.633951714944218518e+06
6.521739130434782965e+03,1.859383145657246700e+06
7.391304347826086996e+03,2.076112822507584700e+06
8.260869565217391937e+03,2.285059290184909012e+06
9.130434782608695969e+03,2.486979760914286133e+06
1.000000000000000000e+04,2.682502884955345187e+06
1.086956521739130403e+04,2.872152428845598828e+06
1.173913043478260806e+04,3.056364685571101028e+06
1.260869565217391391e+04,3.235501491327946540e+06
1.347826086956521794e+04,3.409860132868068758e+06
1.434782608695652198e+04,3.579681051919968799e+06
1.521739130434782601e+04,3.745154005943867844e+06
1.608695652173913186e+04,3.906423178527408745e+06
1.695652173913043589e+04,4.063591617984872311e+06
1.782608695652173992e+04,4.216725300029427744e+06
1.869565217391304395e+04,4.365857047087077983e+06
1.956521739130434798e+04,4.510990484328731894e+06
2.043478260869565202e+04,4.652104164976055734e+06
2.130434782608695605e+04,4.789155951118546538e+06
2.217391304347826008e+04,4.922087689144236967e+06
2.304347826086956775e+04,5.050830170528915711e+06
2.391304347826087178e+04,5.175308320259898901e+06
2.478260869565217581e+04,5.295446509046736173e+06
2.565217391304347984e+04,5.411173845175669529e+06
2.652173913043478387e+04,5.522429271392879076e+06
2.739130434782608791e+04,5.629166275386025198e+06
2.826086956521739194e+04,5.731357022183009423e+06
2.913043478260869597e+04,5.828995734386630356e+06
3.000000000000000000e+04,5.922101180794962682e+06
3.086956521739130403e+04,6.010718182575562038e+06
3.173913043478260806e+04,6.094918103803402744e+06
3.260869565217391209e+04,6.174798353649060242e+06
3.347826086956521613e+04,6.250480984353180043e+06
3.434782608695652743e+04,6.322110516605916433e+06
3.521739130434782419e+04,6.389851157879049890e+06
3.608695652173913550e+04,6.453883597491241060e+06
3.695652173913043225e+04,6.514401564718089998e+06
3.782608695652174356e+04,6.571608324928591959e+06
3.869565217391304031e+04,6.625713266679895110e+06
3.956521739130435162e+04,6.676928703713291325e+06
4.043478260869564838e+04,6.725466983660869300e+06
4.130434782608695969e+04,6.771537963315877132e+06
4.217391304347825644e+04,6.815346881089887582e+06
4.304347826086956775e+04,6.857092632445438765e+06
4.391304347826086450e+04,6.896966434483177960e+06
4.478260869565217581e+04,6.935150851610403508e+06
4.565217391304347257e+04,6.971819144948051311e+06
4.652173913043478387e+04,7.007134903153070249e+06
4.739130434782609518e+04,7.041251910802017897e+06
4.826086956521739194e+04,7.074314211536771618e+06
4.913043478260870324e+04,7.106456326018703170e+06
5.000000000000000000e+04,7.137803588691144250e+06
5.086956521739131131e+04,7.168472571866221726e+06
5.173913043478260806e+04,7.198571570318430662e+06
5.260869565217391937e+04,7.228201124093896709e+06
5.347826086956521613e+04,7.257454561442320235e+06
5.434782608695652743e+04,7.286418547540064901e+06
5.521739130434782419e+04,7.315173627950237133e+06
5.608695652173913550e+04,7.343794758553507738e+06
5.695652173913043225e+04,7.372351816004815511e+06
5.782608695652174356e+04,7.400910084665790200e+06
5.869565217391304031e+04,7.429530717478786595e+06
5.956521739130435162e+04,7.458271169436954893e+06
6.043478260869564838e+04,7.487185603215317242e+06
6.130434782608695969e+04,7.516325267206630670e+06
6.217391304347825644e+04,7.545738846694230102e+06
6.304347826086956775e+04,7.575472789227680303e+06
6.391304347826086450e+04,7.605571605476583354e+06
6.478260869565217581e+04,7.636078146948409267e+06
6.565217391304348712e+04,7.667033861988098361e+06
6.652173913043478387e+04,7.698479031446683221e+06
6.739130434782608063e+04,7.730452985325832851e+06
6.826086956521739194e+04,7.762994301583732478e+06
6.913043478260870324e+04,7.796140988131764345e+06
7.000000000000000000e+04,7.829930648864548653e+06
7.086956521739129676e+04,7.864400634349108674e+06
7.173913043478260806e+04,7.899588177552326582e+06
7.260869565217391937e+04,7.935530514705759473e+06
7.347826086956521613e+04,7.972264991089675575e+06
7.434782608695651288e+04,8.009829151156272739e+06
7.521739130434783874e+04,8.048260811997677200e+06
7.608695652173913550e+04,8.087598118685484864e+06
7.695652173913043225e+04,8.127879579452692531e+06
7.782608695652174356e+04,8.169144078038738109e+06
7.869565217391305487e+04,8.211430859755001962e+06
7.956521739130435162e+04,8.254779486927773803e+06
8.043478260869564838e+04,8.299229758311948739e+06
8.130434782608695969e+04,8.344821585809405893e+06
8.217391304347827099e+04,8.391594820335492492e+06
8.304347826086956775e+04,8.439589016915081069e+06
8.391304347826086450e+04,8.488843127011336386e+06
8.478260869565217581e+04,8.539395103648999706e+06
8.565217391304348712e+04,8.591281402042029426e+06
8.652173913043478387e+04,8.644536355129232630e+06
8.739130434782608063e+04,8.699191399628303945e+06
8.826086956521739194e+04,8.755274123926604167e+06
8.913043478260870324e+04,8.812807104361539707e+06
9.000000000000000000e+04,8.871806491290921345e+06
9.086956521739129676e+04,8.932280300994336605e+06
9.173913043478260806e+04,8.994226364201273769e+06
9.260869565217391937e+04,9.057629877436611801e+06
9.347826086956521613e+04,9.122460500219391659e+06
9.434782608695652743e+04,9.188668940647449344e+06
9.521739130434783874e+04,9.256182975756134838e+06
9.608695652173913550e+04,9.324902863592891023e+06
9.695652173913043225e+04,9.394696124270565808e+06
9.782608695652174356e+04,9.465391701149990782e+06
9.869565217391305487e+04,9.536773564913852140e+06
9.956521739130435162e+04,9.608573893614318222e+06
