x,N
6.702127659574468271e+04,1.283573322385284817e+06
6.773049645390070509e+04,1.300044930735443253e+06
6.843971631205674203e+04,1.314046794311037520e+06
6.914893617021277896e+04,1.325635930429629749e+06
6.985815602836880134e+04,1.335069889983656816e+06
7.056737588652482373e+04,1.342659817403872963e+06
7.127659574468084611e+04,1.348777888247477822e+06
7.198581560283688304e+04,1.354035505117766326e+06
7.269503546099291998e+04,1.359558915005942341e+06
7.340425531914894236e+04,1.366903921771437861e+06
7.411347517730496475e+04,1.377236355789722642e+06
7.482269503546098713e+04,1.390400934172866633e+06
7.553191489361702406e+04,1.404925005690288963e+06
7.624113475177306100e+04,1.419030529597187415e+06
7.695035460992908338e+04,1.431603380360056879e+06
7.765957446808510576e+04,1.442485873733182205e+06
7.836879432624114270e+04,1.452452156814766349e+06
7.907801418439716508e+04,1.463119923162104562e+06
7.978723404255320202e+04,1.476329919017829932e+06
8.049645390070922440e+04,1.493089429132458987e+06
8.120567375886524678e+04,1.513331800079148728e+06
8.191489361702128372e+04,1.536898737583658658e+06
8.262411347517730610e+04,1.563779055381917162e+06
8.333333333333334303e+04,1.593022482411089353e+06
8.404255319148936542e+04,1.622793244052609894e+06
8.475177304964538780e+04,1.651643047149473336e+06
8.546099290780142474e+04,1.679475759470325196e+06
8.617021276595746167e+04,1.707480500022544991e+06
8.687943262411348405e+04,1.737104313413969474e+06
8.758865248226950644e+04,1.769712450258863159e+06
8.829787234042552882e+04,1.806838238731351215e+06
8.900709219858156575e+04,1.848894440016927663e+06
8.971631205673760269e+04,1.894338005599488039e+06
9.042553191489362507e+04,1.940902558024841361e+06
9.113475177304964745e+04,1.986686163481374737e+06
9.184397163120566984e+04,2.030894881848757621e+06
9.255319148936170677e+04,2.074327357231641654e+06
9.326241134751774371e+04,2.118782035335700028e+06
9.397163120567376609e+04,2.165025014980050270e+06
9.468085106382978847e+04,2.212090421518648509e+06
9.539007092198581086e+04,2.258626684596470557e+06
9.609929078014184779e+04,2.303736882052860223e+06
9.680851063829788473e+04,2.347690897049526684e+06
9.751773049645390711e+04,2.392547550497476477e+06
9.822695035460992949e+04,2.441262460237439256e+06
9.893617021276596643e+04,2.494768211021661293e+06
9.964539007092198881e+04,2.551409187648756430e+06
