x,N
8.575000000000000000e+04,2.396964946164886467e+06
8.625000000000000000e+04,0.000000000000000000e+00
8.675000000000000000e+04,2.400670360075995326e+06
8.725000000000000000e+04,2.405095851020161528e+06
8.775000000000000000e+04,2.410374191435955931e+06
8.825000000000000000e+04,0.000000000000000000e+00
8.875000000000000000e+04,2.416661204879946075e+06
8.925000000000000000e+04,2.424139138352744747e+06
8.975000000000000000e+04,0.000000000000000000e+00
9.025000000000000000e+04,2.433020225715971552e+06
9.075000000000000000e+04,2.443550299483859446e+06
9.125000000000000000e+04,2.456012136171271093e+06
9.175000000000000000e+04,0.000000000000000000e+00
9.225000000000000000e+04,2.470728152217124589e+06
9.275000000000000000e+04,2.488061591683547013e+06
9.325000000000000000e+04,0.000000000000000000e+00
9.375000000000000000e+04,2.508415241006949451e+06
9.425000000000000000e+04,2.532225764299910516e+06
9.475000000000000000e+04,0.000000000000000000e+00
9.525000000000000000e+04,2.559951055973472074e+06
9.575000000000000000e+04,2.592047067453852855e+06
9.625000000000000000e+04,2.628927673346433789e+06
9.675000000000000000e+04,0.000000000000000000e+00
9.725000000000000000e+04,2.670901048973991070e+06
9.775000000000000000e+04,2.718070634612728376e+06
9.825000000000000000e+04,0.000000000000000000e+00
9.875000000000000000e+04,2.770189126781016123e+06
9.925000000000000000e+04,2.826452141427050810e+06
9.975000000000000000e+04,0.000000000000000000e+00
