x,N
9.113475177304964745e+04,2.137486622396091465e+06
9.184397163120566984e+04,2.159856991449193098e+06
9.255319148936170677e+04,2.180245137618775479e+06
9.326241134751774371e+04,2.198955250617112033e+06
9.397163120567376609e+04,2.216364695758793503e+06
9.468085106382978847e+04,2.232996020595930982e+06
9.539007092198581086e+04,2.249926698437023442e+06
9.609929078014184779e+04,2.269762079624303151e+06
9.680851063829788473e+04,2.296849625864167698e+06
9.751773049645390711e+04,2.334272368499747477e+06
9.822695035460992949e+04,2.380579332258954644e+06
9.893617021276596643e+04,2.432378927501723636e+06
9.964539007092198881e+04,2.487689295851772185e+06
